Country,Customer ID,R,F,M,R Score,F Score,M Score,RFM Score,Segmentation
United Kingdom,17514.0,4511,1,208.65,2,2,1,221,Silver
United Kingdom,17515.0,4414,4,654.02,4,4,3,443,Platinum
United Kingdom,17516.0,4398,5,774.13,4,4,3,443,Platinum
United Kingdom,17517.0,4691,1,153.94,1,2,1,121,Bronze
United Kingdom,17519.0,4400,6,1844.02,4,5,4,454,Platinum
United Kingdom,17520.0,4436,1,546.81,3,2,3,323,Gold
United Kingdom,17521.0,4412,3,723.21,4,4,3,443,Platinum
United Kingdom,17522.0,4384,5,1104.31,5,4,4,544,Titanium
United Kingdom,17523.0,4394,4,660.24,5,4,3,543,Titanium
United Kingdom,17524.0,4744,1,145.0,1,2,1,121,Bronze
United Kingdom,17525.0,4742,1,422.70000000000005,1,2,2,122,Bronze
United Kingdom,17526.0,4387,4,1195.8999999999999,5,4,4,544,Titanium
United Kingdom,17527.0,4436,4,939.37,3,4,3,343,Gold
United Kingdom,17528.0,4384,8,3644.32,5,5,5,555,Titanium
United Kingdom,17530.0,4384,10,2441.42,5,5,5,555,Titanium
United Kingdom,17531.0,4573,1,296.7,1,2,2,122,Bronze
United Kingdom,17534.0,4436,1,223.36,3,2,1,321,Gold
United Kingdom,17535.0,4663,1,164.4,1,2,1,121,Bronze
United Kingdom,17536.0,4560,1,76.5,2,2,1,221,Silver
United Kingdom,17537.0,4412,2,887.67,4,3,3,433,Platinum
United Kingdom,17538.0,4408,1,98.42,4,2,1,421,Platinum
United Kingdom,17540.0,4407,2,578.9,4,3,3,433,Platinum
United Kingdom,17542.0,4652,1,176.54999999999998,1,2,1,121,Bronze
United Kingdom,17545.0,4426,3,649.97,3,4,3,343,Gold
United Kingdom,17548.0,4616,1,103.3,1,2,1,121,Bronze
United Kingdom,17549.0,4406,2,148.86,4,3,1,431,Platinum
United Kingdom,17550.0,4580,3,267.15999999999997,1,4,2,142,Bronze
United Kingdom,17551.0,4742,1,290.34,1,2,2,122,Bronze
United Kingdom,17552.0,4443,4,930.41,3,4,3,343,Gold
United Kingdom,17553.0,4512,1,1487.6,2,2,4,224,Silver
United Kingdom,17554.0,4384,5,1986.45,5,4,4,544,Titanium
United Kingdom,17555.0,4402,2,494.16,4,3,3,433,Platinum
United Kingdom,17556.0,4588,1,157.9,1,2,1,121,Bronze
United Kingdom,17557.0,4397,3,541.46,5,4,3,543,Titanium
United Kingdom,17560.0,4477,4,854.95,2,4,3,243,Silver
United Kingdom,17561.0,4402,1,166.45,4,2,1,421,Platinum
United Kingdom,17562.0,4397,7,1122.38,5,5,4,554,Titanium
United Kingdom,17564.0,4407,3,454.01,4,4,2,442,Platinum
United Kingdom,17566.0,4391,2,1030.82,5,3,4,534,Titanium
United Kingdom,17567.0,4390,8,4331.48,5,5,5,555,Titanium
United Kingdom,17569.0,4715,1,344.14,1,2,2,122,Bronze
United Kingdom,17571.0,4433,4,1614.59,3,4,4,344,Gold
United Kingdom,17572.0,4454,4,226.75000000000003,3,4,1,341,Gold
United Kingdom,17573.0,4412,3,380.6,4,4,2,442,Platinum
United Kingdom,17574.0,4625,1,185.65,1,2,1,121,Bronze
United Kingdom,17576.0,4391,19,3594.49,5,5,5,555,Titanium
United Kingdom,17578.0,4601,1,143.45999999999998,1,2,1,121,Bronze
United Kingdom,17579.0,4387,3,462.70000000000005,5,4,2,542,Titanium
United Kingdom,17580.0,4635,3,215.72,1,4,1,141,Bronze
United Kingdom,17581.0,4383,25,11025.24,5,5,5,555,Titanium
United Kingdom,17582.0,4619,1,180.22,1,2,1,121,Bronze
United Kingdom,17584.0,4390,2,1242.3,5,3,4,534,Titanium
United Kingdom,17585.0,4492,4,1155.07,2,4,4,244,Silver
United Kingdom,17588.0,4483,3,1240.2,2,4,4,244,Silver
United Kingdom,17589.0,4443,4,2417.92,3,4,5,345,Gold
United Kingdom,17590.0,4385,3,1558.1,5,4,4,544,Titanium
United Kingdom,17591.0,4456,7,2284.91,2,5,5,255,Silver
United Kingdom,17593.0,4386,5,3994.61,5,4,5,545,Titanium
United Kingdom,17594.0,4468,2,993.18,2,3,4,234,Silver
United Kingdom,17595.0,4395,2,386.69,5,3,2,532,Titanium
United Kingdom,17596.0,4406,7,2935.91,4,5,5,455,Platinum
United Kingdom,17597.0,4596,1,2044.3700000000001,1,2,4,124,Bronze
United Kingdom,17600.0,4400,1,161.67000000000002,4,2,1,421,Platinum
United Kingdom,17601.0,4622,1,116.00999999999999,1,2,1,121,Bronze
United Kingdom,17602.0,4385,6,5350.92,5,5,5,555,Titanium
United Kingdom,17603.0,4461,1,394.72,2,2,2,222,Silver
United Kingdom,17604.0,4600,2,309.36,1,3,2,132,Bronze
United Kingdom,17608.0,4416,2,195.03,3,3,1,331,Gold
United Kingdom,17609.0,4423,5,1171.47,3,4,4,344,Gold
United Kingdom,17611.0,4390,15,3981.82,5,5,5,555,Titanium
United Kingdom,17612.0,4436,6,2048.45,3,5,4,354,Gold
United Kingdom,17613.0,4405,14,4584.150000000001,4,5,5,455,Platinum
United Kingdom,17614.0,4440,1,387.58,3,2,2,322,Gold
United Kingdom,17615.0,4513,3,329.6,2,4,2,242,Silver
United Kingdom,17616.0,4556,3,571.1999999999999,2,4,3,243,Silver
United Kingdom,17618.0,4388,3,943.03,5,4,3,543,Titanium
United Kingdom,17619.0,4695,1,225.24,1,2,1,121,Bronze
United Kingdom,17620.0,4442,1,81.44,3,2,1,321,Gold
United Kingdom,17621.0,4404,3,1379.9,4,4,4,444,Platinum
United Kingdom,17623.0,4415,1,527.0500000000001,4,2,3,423,Platinum
United Kingdom,17624.0,4397,2,843.48,5,3,3,533,Titanium
United Kingdom,17625.0,4401,4,2106.87,4,4,5,445,Platinum
United Kingdom,17628.0,4464,1,75.75,2,2,1,221,Silver
United Kingdom,17629.0,4388,8,1814.12,5,5,4,554,Titanium
United Kingdom,17630.0,4552,2,503.59999999999997,2,3,3,233,Silver
United Kingdom,17631.0,4384,3,528.33,5,4,3,543,Titanium
United Kingdom,17633.0,4414,4,1324.84,4,4,4,444,Platinum
United Kingdom,17634.0,4419,9,2358.59,3,5,5,355,Gold
United Kingdom,17636.0,4402,1,285.56,4,2,2,422,Platinum
United Kingdom,17637.0,4414,2,547.0600000000001,4,3,3,433,Platinum
United Kingdom,17639.0,4659,1,108.5,1,2,1,121,Bronze
United Kingdom,17640.0,4469,1,621.66,2,2,3,223,Silver
United Kingdom,17642.0,4502,2,712.29,2,3,3,233,Silver
United Kingdom,17643.0,4756,1,101.55,1,2,1,121,Bronze
United Kingdom,17644.0,4384,11,2895.64,5,5,5,555,Titanium
United Kingdom,17646.0,4602,3,1008.39,1,4,4,144,Bronze
United Kingdom,17647.0,4448,1,133.06,3,2,1,321,Gold
United Kingdom,17648.0,4443,4,1797.5,3,4,4,344,Gold
United Kingdom,17649.0,4521,1,868.49,2,2,3,223,Silver
United Kingdom,17650.0,4404,1,166.08,4,2,1,421,Platinum
United Kingdom,17651.0,4394,10,3945.0,5,5,5,555,Titanium
United Kingdom,17652.0,4408,12,4867.72,4,5,5,455,Platinum
United Kingdom,17653.0,4419,4,1207.56,3,4,4,344,Gold
United Kingdom,17654.0,4660,1,117.55,1,2,1,121,Bronze
United Kingdom,17655.0,4393,7,2638.94,5,5,5,555,Titanium
United Kingdom,17656.0,4456,5,1674.69,2,4,4,244,Silver
United Kingdom,17658.0,4408,2,595.42,4,3,3,433,Platinum
United Kingdom,17659.0,4400,12,2999.46,4,5,5,455,Platinum
United Kingdom,17660.0,4524,1,183.0,2,2,1,221,Silver
United Kingdom,17663.0,4408,7,1802.91,4,5,4,454,Platinum
United Kingdom,17664.0,4401,2,604.64,4,3,3,433,Platinum
United Kingdom,17666.0,4386,2,728.16,5,3,3,533,Titanium
United Kingdom,17667.0,4449,5,2055.51,3,4,4,344,Gold
United Kingdom,17668.0,4384,2,347.75,5,3,2,532,Titanium
United Kingdom,17669.0,4425,7,3406.7200000000003,3,5,5,355,Gold
United Kingdom,17670.0,4610,1,205.7,1,2,1,121,Bronze
United Kingdom,17671.0,4398,4,1572.71,4,4,4,444,Platinum
United Kingdom,17672.0,4433,2,3178.17,3,3,5,335,Gold
United Kingdom,17673.0,4384,6,1615.69,5,5,4,554,Titanium
United Kingdom,17674.0,4457,2,551.04,2,3,3,233,Silver
United Kingdom,17675.0,4384,31,20374.28,5,5,5,555,Titanium
United Kingdom,17676.0,4387,6,1371.18,5,5,4,554,Titanium
United Kingdom,17677.0,4384,30,16345.380000000001,5,5,5,555,Titanium
United Kingdom,17678.0,4646,1,298.11,1,2,2,122,Bronze
United Kingdom,17679.0,4435,2,1992.11,3,3,4,334,Gold
United Kingdom,17680.0,4406,1,184.4,4,2,1,421,Platinum
United Kingdom,17682.0,4393,6,2474.33,5,5,5,555,Titanium
United Kingdom,17684.0,4426,1,239.40999999999997,3,2,1,321,Gold
United Kingdom,17685.0,4399,7,3214.53,4,5,5,455,Platinum
United Kingdom,17686.0,4390,7,5739.46,5,5,5,555,Titanium
United Kingdom,17690.0,4413,15,4747.55,4,5,5,455,Platinum
United Kingdom,17691.0,4741,2,290.40000000000003,1,3,2,132,Bronze
United Kingdom,17692.0,4510,4,740.9399999999999,2,4,3,243,Silver
United Kingdom,17693.0,4520,1,200.47,2,2,1,221,Silver
United Kingdom,17694.0,4524,1,283.12,2,2,2,222,Silver
United Kingdom,17695.0,4514,2,765.34,2,3,3,233,Silver
United Kingdom,17696.0,4421,8,2285.71,3,5,5,355,Gold
United Kingdom,17697.0,4619,1,338.95000000000005,1,2,2,122,Bronze
United Kingdom,17698.0,4643,1,154.95,1,2,1,121,Bronze
United Kingdom,17700.0,4399,4,2534.64,4,4,5,445,Platinum
United Kingdom,17701.0,4635,1,417.95,1,2,2,122,Bronze
United Kingdom,17702.0,4413,4,1824.3700000000001,4,4,4,444,Platinum
United Kingdom,17703.0,4418,3,798.74,3,4,3,343,Gold
United Kingdom,17704.0,4551,2,885.19,2,3,3,233,Silver
United Kingdom,17705.0,4386,9,1823.52,5,5,4,554,Titanium
United Kingdom,17706.0,4387,17,10504.49,5,5,5,555,Titanium
United Kingdom,17707.0,4568,2,152.4,1,3,1,131,Bronze
United Kingdom,17708.0,4570,2,263.33,1,3,2,132,Bronze
United Kingdom,17709.0,4552,1,137.45,2,2,1,221,Silver
United Kingdom,17711.0,4393,2,385.1,5,3,2,532,Titanium
United Kingdom,17712.0,4427,1,522.91,3,2,3,323,Gold
United Kingdom,17714.0,4703,1,153.0,1,2,1,121,Bronze
United Kingdom,17715.0,4583,1,326.4,1,2,2,122,Bronze
United Kingdom,17716.0,4405,11,5655.99,4,5,5,455,Platinum
United Kingdom,17718.0,4615,1,139.35,1,2,1,121,Bronze
United Kingdom,17719.0,4420,15,5396.04,3,5,5,355,Gold
United Kingdom,17720.0,4409,4,1195.94,4,4,4,444,Platinum
United Kingdom,17722.0,4479,4,2424.04,2,4,5,245,Silver
United Kingdom,17723.0,4510,6,3276.4000000000005,2,5,5,255,Silver
United Kingdom,17724.0,4454,3,1033.0,3,4,4,344,Gold
United Kingdom,17725.0,4399,11,3439.08,4,5,5,455,Platinum
United Kingdom,17727.0,4398,1,1060.25,4,2,4,424,Platinum
United Kingdom,17728.0,4386,3,2876.01,5,4,5,545,Titanium
United Kingdom,17730.0,4386,13,5298.4800000000005,5,5,5,555,Titanium
United Kingdom,17731.0,4462,4,1240.11,2,4,4,244,Silver
United Kingdom,17732.0,4755,1,303.97,1,2,2,122,Bronze
United Kingdom,17733.0,4421,2,692.19,3,3,3,333,Gold
United Kingdom,17734.0,4436,3,700.63,3,4,3,343,Gold
United Kingdom,17735.0,4385,19,13110.02,5,5,5,555,Titanium
United Kingdom,17736.0,4392,3,377.44,5,4,2,542,Titanium
United Kingdom,17737.0,4392,2,168.24,5,3,1,531,Titanium
United Kingdom,17738.0,4402,4,1879.05,4,4,4,444,Platinum
United Kingdom,17739.0,4394,7,2791.35,5,5,5,555,Titanium
United Kingdom,17742.0,4496,2,355.11,2,3,2,232,Silver
United Kingdom,17744.0,4386,6,2322.4,5,5,5,555,Titanium
United Kingdom,17746.0,4623,1,110.25,1,2,1,121,Bronze
United Kingdom,17747.0,4495,1,71.4,2,2,1,221,Silver
United Kingdom,17749.0,4561,2,674.52,2,3,3,233,Silver
United Kingdom,17750.0,4388,9,1779.11,5,5,4,554,Titanium
United Kingdom,17752.0,4742,1,80.64,1,2,1,121,Bronze
United Kingdom,17754.0,4383,5,1749.85,5,4,4,544,Titanium
United Kingdom,17757.0,4384,30,5672.9400000000005,5,5,5,555,Titanium
United Kingdom,17758.0,4402,8,3501.9900000000002,4,5,5,455,Platinum
United Kingdom,17759.0,4400,3,897.15,4,4,3,443,Platinum
United Kingdom,17760.0,4404,2,287.59,4,3,2,432,Platinum
United Kingdom,17761.0,4415,1,712.78,4,2,3,423,Platinum
United Kingdom,17763.0,4646,1,15.0,1,2,1,121,Bronze
United Kingdom,17764.0,4433,2,772.55,3,3,3,333,Gold
United Kingdom,17765.0,4541,3,426.25,2,4,2,242,Silver
United Kingdom,17767.0,4398,1,271.2,4,2,2,422,Platinum
United Kingdom,17768.0,4391,3,2327.15,5,4,5,545,Titanium
United Kingdom,17769.0,4395,10,4054.69,5,5,5,555,Titanium
United Kingdom,17770.0,4581,5,1143.27,1,4,4,144,Bronze
United Kingdom,17771.0,4439,2,248.33,3,3,1,331,Gold
United Kingdom,17772.0,4393,2,173.45,5,3,1,531,Titanium
United Kingdom,17774.0,4479,4,1233.43,2,4,4,244,Silver
United Kingdom,17775.0,4637,1,56.4,1,2,1,121,Bronze
United Kingdom,17777.0,4407,3,682.98,4,4,3,443,Platinum
United Kingdom,17779.0,4404,3,660.37,4,4,3,443,Platinum
United Kingdom,17781.0,4542,2,188.02,2,3,1,231,Silver
United Kingdom,17783.0,4455,2,283.47,2,3,2,232,Silver
United Kingdom,17785.0,4436,1,131.94,3,2,1,321,Gold
United Kingdom,17786.0,4468,2,313.01,2,3,2,232,Silver
United Kingdom,17787.0,4535,4,1858.04,2,4,4,244,Silver
United Kingdom,17788.0,4456,2,1117.9,2,3,4,234,Silver
United Kingdom,17789.0,4664,1,225.9,1,2,1,121,Bronze
United Kingdom,17790.0,4409,14,1979.3,4,5,4,454,Platinum
United Kingdom,17791.0,4412,1,106.1,4,2,1,421,Platinum
United Kingdom,17793.0,4408,1,344.85,4,2,2,422,Platinum
United Kingdom,17795.0,4562,2,349.33,2,3,2,232,Silver
United Kingdom,17796.0,4423,4,704.85,3,4,3,343,Gold
United Kingdom,17797.0,4405,3,780.43,4,4,3,443,Platinum
United Kingdom,17799.0,4405,10,3091.44,4,5,5,455,Platinum
United Kingdom,17800.0,4420,9,1211.3600000000001,3,5,4,354,Gold
United Kingdom,17802.0,4465,3,1299.74,2,4,4,244,Silver
United Kingdom,17805.0,4456,1,512.31,2,2,3,223,Silver
United Kingdom,17806.0,4394,1,546.04,5,2,3,523,Titanium
United Kingdom,17809.0,4399,12,5411.91,4,5,5,455,Platinum
United Kingdom,17811.0,4387,39,8015.15,5,5,5,555,Titanium
United Kingdom,17812.0,4395,4,835.55,5,4,3,543,Titanium
United Kingdom,17813.0,4397,5,1755.91,5,4,4,544,Titanium
United Kingdom,17816.0,4419,4,36.56,3,4,1,341,Gold
United Kingdom,17817.0,4387,3,402.43,5,4,2,542,Titanium
United Kingdom,17819.0,4454,7,3704.87,3,5,5,355,Gold
United Kingdom,17824.0,4434,1,298.4,3,2,2,322,Gold
United Kingdom,17827.0,4388,5,2020.54,5,4,4,544,Titanium
United Kingdom,17830.0,4384,3,398.7,5,4,2,542,Titanium
United Kingdom,17831.0,4416,1,35.400000000000006,3,2,1,321,Gold
United Kingdom,17832.0,4432,1,155.37,3,2,1,321,Gold
United Kingdom,17835.0,4385,3,342.24,5,4,2,542,Titanium
United Kingdom,17836.0,4430,1,132.71,3,2,1,321,Gold
United Kingdom,17837.0,4425,8,1593.58,3,5,4,354,Gold
United Kingdom,17838.0,4409,5,2821.2000000000003,4,4,5,445,Platinum
United Kingdom,17839.0,4425,1,345.1,3,2,2,322,Gold
United Kingdom,17841.0,4384,124,42726.37,5,5,5,555,Titanium
United Kingdom,17843.0,4686,1,276.48,1,2,2,122,Bronze
United Kingdom,17846.0,4468,1,2033.1,2,2,4,224,Silver
United Kingdom,17848.0,4464,9,901.2,2,5,3,253,Silver
United Kingdom,17849.0,4601,4,605.8000000000001,1,4,3,143,Bronze
United Kingdom,17850.0,4755,34,5391.21,1,5,5,155,Bronze
United Kingdom,17852.0,4394,2,114.34,5,3,1,531,Titanium
United Kingdom,17854.0,4568,2,311.26,1,3,2,132,Bronze
United Kingdom,17855.0,4755,1,208.97,1,2,1,121,Bronze
United Kingdom,17856.0,4384,4,1418.0300000000002,5,4,4,544,Titanium
United Kingdom,17857.0,4387,23,26879.04,5,5,5,555,Titanium
United Kingdom,17858.0,4388,12,5195.41,5,5,5,555,Titanium
United Kingdom,17859.0,4687,1,141.92000000000002,1,2,1,121,Bronze
United Kingdom,17860.0,4751,1,253.15,1,2,2,122,Bronze
United Kingdom,17861.0,4386,8,2124.73,5,5,5,555,Titanium
United Kingdom,17862.0,4706,1,330.9,1,2,2,122,Bronze
United Kingdom,17863.0,4442,6,3160.0,3,5,5,355,Gold
United Kingdom,17864.0,4395,3,650.34,5,4,3,543,Titanium
United Kingdom,17865.0,4413,20,10533.82,4,5,5,455,Platinum
United Kingdom,17866.0,4525,1,329.65,2,2,2,222,Silver
United Kingdom,17867.0,4413,6,1231.52,4,5,4,454,Platinum
United Kingdom,17869.0,4490,5,428.18,2,4,2,242,Silver
United Kingdom,17870.0,4385,12,2021.62,5,5,4,554,Titanium
United Kingdom,17871.0,4587,1,155.9,1,2,1,121,Bronze
United Kingdom,17873.0,4463,5,1879.5600000000002,2,4,4,244,Silver
United Kingdom,17874.0,4568,6,683.46,1,5,3,153,Bronze
United Kingdom,17877.0,4553,1,237.61,2,2,1,221,Silver
United Kingdom,17878.0,4426,1,379.45,3,2,2,322,Gold
United Kingdom,17879.0,4556,1,178.51999999999998,2,2,1,221,Silver
United Kingdom,17880.0,4747,1,458.92,1,2,2,122,Bronze
United Kingdom,17881.0,4687,1,133.35000000000002,1,2,1,121,Bronze
United Kingdom,17883.0,4386,4,733.82,5,4,3,543,Titanium
United Kingdom,17884.0,4386,4,707.67,5,4,3,543,Titanium
United Kingdom,17885.0,4395,1,165.79,5,2,1,521,Titanium
United Kingdom,17886.0,4414,3,871.8,4,4,3,443,Platinum
United Kingdom,17887.0,4512,1,111.35,2,2,1,221,Silver
United Kingdom,17888.0,4404,8,795.65,4,5,3,453,Platinum
United Kingdom,17889.0,4595,2,201.37,1,3,1,131,Bronze
United Kingdom,17890.0,4705,2,593.19,1,3,3,133,Bronze
United Kingdom,17891.0,4545,1,203.85999999999999,2,2,1,221,Silver
United Kingdom,17892.0,4439,3,244.1,3,4,1,341,Gold
United Kingdom,17893.0,4608,1,107.21000000000001,1,2,1,121,Bronze
United Kingdom,17894.0,4454,8,1125.26,3,5,4,354,Gold
United Kingdom,17895.0,4427,1,95.45,3,2,1,321,Gold
United Kingdom,17896.0,4406,1,256.32,4,2,2,422,Platinum
United Kingdom,17897.0,4555,3,578.41,2,4,3,243,Silver
United Kingdom,17898.0,4468,2,152.06,2,3,1,231,Silver
United Kingdom,17899.0,4542,1,164.9,2,2,1,221,Silver
United Kingdom,17900.0,4573,2,112.19999999999999,1,3,1,131,Bronze
United Kingdom,17901.0,4412,1,110.38,4,2,1,421,Platinum
United Kingdom,17904.0,4404,1,187.32,4,2,1,421,Platinum
United Kingdom,17905.0,4454,4,798.99,3,4,3,343,Gold
United Kingdom,17906.0,4630,1,72.89999999999999,1,2,1,121,Bronze
United Kingdom,17908.0,4756,1,320.83,1,2,2,122,Bronze
United Kingdom,17911.0,4392,1,366.23,5,2,2,522,Titanium
United Kingdom,17912.0,4693,5,310.06,1,4,2,142,Bronze
United Kingdom,17913.0,4441,2,463.55,3,3,2,332,Gold
United Kingdom,17914.0,4386,1,353.06,5,2,2,522,Titanium
United Kingdom,17917.0,4428,3,355.83,3,4,2,342,Gold
United Kingdom,17919.0,4471,1,1304.04,2,2,4,224,Silver
United Kingdom,17920.0,4387,17,4490.18,5,5,5,555,Titanium
United Kingdom,17921.0,4447,4,821.49,3,4,3,343,Gold
United Kingdom,17923.0,4665,1,207.50000000000003,1,2,1,121,Bronze
United Kingdom,17924.0,4394,7,2962.5,5,5,5,555,Titanium
United Kingdom,17925.0,4755,1,244.08,1,2,1,121,Bronze
United Kingdom,17926.0,4516,2,397.29,2,3,2,232,Silver
United Kingdom,17928.0,4428,2,212.54000000000002,3,3,1,331,Gold
United Kingdom,17929.0,4394,4,843.0,5,4,3,543,Titanium
United Kingdom,17930.0,4418,5,1740.48,3,4,4,344,Gold
United Kingdom,17931.0,4517,2,417.21,2,3,2,232,Silver
United Kingdom,17932.0,4412,3,1331.57,4,4,4,444,Platinum
United Kingdom,17934.0,4434,2,704.25,3,3,3,333,Gold
United Kingdom,17935.0,4521,2,147.99,2,3,1,231,Silver
United Kingdom,17936.0,4388,1,429.47999999999996,5,2,2,522,Titanium
United Kingdom,17937.0,4391,7,4301.22,5,5,5,555,Titanium
United Kingdom,17939.0,4542,1,99.14,2,2,1,221,Silver
United Kingdom,17940.0,4432,10,4020.04,3,5,5,355,Gold
United Kingdom,17941.0,4513,1,304.56,2,2,2,222,Silver
United Kingdom,17942.0,4390,1,77.50000000000001,5,2,1,521,Titanium
United Kingdom,17946.0,4616,2,161.38,1,3,1,131,Bronze
United Kingdom,17947.0,4420,1,176.68,3,2,1,321,Gold
United Kingdom,17948.0,4530,1,358.56000000000006,2,2,2,222,Silver
United Kingdom,17949.0,4384,45,59693.68,5,5,5,555,Titanium
United Kingdom,17950.0,4455,3,554.75,2,4,3,243,Silver
United Kingdom,17951.0,4422,3,1008.5400000000001,3,4,4,344,Gold
United Kingdom,17954.0,4388,12,2338.88,5,5,5,555,Titanium
United Kingdom,17955.0,4581,4,557.3,1,4,3,143,Bronze
United Kingdom,17956.0,4632,1,12.75,1,2,1,121,Bronze
United Kingdom,17957.0,4449,1,111.68,3,2,1,321,Gold
United Kingdom,17958.0,4499,1,508.4599999999999,2,2,3,223,Silver
United Kingdom,17960.0,4554,1,73.78,2,2,1,221,Silver
United Kingdom,17961.0,4404,39,1307.69,4,5,4,454,Platinum
United Kingdom,17962.0,4525,1,110.06,2,2,1,221,Silver
United Kingdom,17964.0,4414,2,583.03,4,3,3,433,Platinum
United Kingdom,17965.0,4420,14,2602.55,3,5,5,355,Gold
United Kingdom,17966.0,4420,5,1098.43,3,4,4,344,Gold
United Kingdom,17967.0,4754,1,118.07,1,2,1,121,Bronze
United Kingdom,17968.0,4756,1,315.6,1,2,2,122,Bronze
United Kingdom,17969.0,4549,2,228.2,2,3,1,231,Silver
United Kingdom,17970.0,4594,1,616.79,1,2,3,123,Bronze
United Kingdom,17972.0,4624,1,135.19,1,2,1,121,Bronze
United Kingdom,17973.0,4434,1,337.04,3,2,2,322,Gold
United Kingdom,17974.0,4407,3,840.75,4,4,3,443,Platinum
United Kingdom,17975.0,4398,13,4545.71,4,5,5,455,Platinum
United Kingdom,17976.0,4755,1,334.54,1,2,2,122,Bronze
United Kingdom,17977.0,4412,1,317.27,4,2,2,422,Platinum
United Kingdom,17978.0,4748,1,300.92,1,2,2,122,Bronze
United Kingdom,17979.0,4418,4,943.89,3,4,3,343,Gold
United Kingdom,17980.0,4548,3,811.45,2,4,3,243,Silver
United Kingdom,17984.0,4528,1,152.68,2,2,1,221,Silver
United Kingdom,17985.0,4405,1,642.15,4,2,3,423,Platinum
United Kingdom,17986.0,4439,1,20.8,3,2,1,321,Gold
United Kingdom,17987.0,4568,1,198.57,1,2,1,121,Bronze
United Kingdom,17988.0,4394,7,201.12,5,5,1,551,Titanium
United Kingdom,17990.0,4619,3,630.84,1,4,3,143,Bronze
United Kingdom,17991.0,4608,2,93.35,1,3,1,131,Bronze
United Kingdom,17994.0,4504,4,681.49,2,4,3,243,Silver
United Kingdom,17995.0,4664,1,76.1,1,2,1,121,Bronze
United Kingdom,17997.0,4457,8,1965.19,2,5,4,254,Silver
United Kingdom,17999.0,4420,2,391.69,3,3,2,332,Gold
United Kingdom,18001.0,4395,2,496.61,5,3,3,533,Titanium
United Kingdom,18004.0,4745,1,196.02,1,2,1,121,Bronze
United Kingdom,18005.0,4386,2,231.47,5,3,1,531,Titanium
United Kingdom,18006.0,4406,1,465.93,4,2,2,422,Platinum
United Kingdom,18008.0,4453,9,2223.2000000000003,3,5,5,355,Gold
United Kingdom,18009.0,4618,1,247.39,1,2,1,121,Bronze
United Kingdom,18010.0,4639,1,174.8,1,2,1,121,Bronze
United Kingdom,18011.0,4756,1,102.78999999999999,1,2,1,121,Bronze
United Kingdom,18013.0,4538,2,187.29,2,3,1,231,Silver
United Kingdom,18014.0,4411,1,172.42,4,2,1,421,Platinum
United Kingdom,18015.0,4387,1,120.03,5,2,1,521,Titanium
United Kingdom,18016.0,4415,5,1477.66,4,4,4,444,Platinum
United Kingdom,18017.0,4464,3,523.0,2,4,3,243,Silver
United Kingdom,18018.0,4491,2,122.14,2,3,1,231,Silver
United Kingdom,18019.0,4434,1,38.45,3,2,1,321,Gold
United Kingdom,18022.0,4418,1,770.93,3,2,3,323,Gold
United Kingdom,18024.0,4535,2,389.78,2,3,2,232,Silver
United Kingdom,18027.0,4481,1,115.31,2,2,1,221,Silver
United Kingdom,18030.0,4387,2,230.64999999999998,5,3,1,531,Titanium
United Kingdom,18032.0,4717,1,73.5,1,2,1,121,Bronze
United Kingdom,18033.0,4448,1,100.42,3,2,1,321,Gold
United Kingdom,18034.0,4404,2,454.98,4,3,2,432,Platinum
United Kingdom,18035.0,4418,3,836.39,3,4,3,343,Gold
United Kingdom,18036.0,4415,3,432.61,4,4,2,442,Platinum
United Kingdom,18037.0,4537,6,70.02,2,5,1,251,Silver
United Kingdom,18040.0,4402,2,357.20000000000005,4,3,2,432,Platinum
United Kingdom,18041.0,4394,21,4266.49,5,5,5,555,Titanium
United Kingdom,18042.0,4436,1,165.04999999999998,3,2,1,321,Gold
United Kingdom,18043.0,4407,3,578.54,4,4,3,443,Platinum
United Kingdom,18044.0,4387,10,2088.6,5,5,5,555,Titanium
United Kingdom,18045.0,4428,1,178.34,3,2,1,321,Gold
United Kingdom,18048.0,4586,2,172.29000000000002,1,3,1,131,Bronze
United Kingdom,18050.0,4742,1,74.4,1,2,1,121,Bronze
United Kingdom,18053.0,4453,1,300.02,3,2,2,322,Gold
United Kingdom,18055.0,4390,10,6847.59,5,5,5,555,Titanium
United Kingdom,18056.0,4671,1,363.65,1,2,2,122,Bronze
United Kingdom,18058.0,4392,1,170.15999999999997,5,2,1,521,Titanium
United Kingdom,18059.0,4406,3,306.46,4,4,2,442,Platinum
United Kingdom,18061.0,4404,10,2119.41,4,5,5,455,Platinum
United Kingdom,18062.0,4556,3,720.52,2,4,3,243,Silver
United Kingdom,18064.0,4516,2,814.0,2,3,3,233,Silver
United Kingdom,18065.0,4388,14,2392.83,5,5,5,555,Titanium
United Kingdom,18066.0,4458,1,318.0,2,2,2,222,Silver
United Kingdom,18067.0,4423,1,426.93,3,2,2,322,Gold
